show_id,date_added,release_year
s4775,1-Jul-18,2017
s4776,15-Jan-19,2018
s4777,1-Feb-17,1990
s4778,22-Feb-19,2019
s4779,16-Oct-19,2019
s4780," January 13, 2016",2015
s4781,25-Jul-18,2018
s4782,2-Oct-18,1989
s4783,25-Dec-17,2017
s4784,17-Aug-18,2018
s4785,4-May-17,2003
s4786,15-Mar-19,2018
s4787,1-Jan-21,1992
s4788,21-Feb-20,2020
s4789,3-Oct-20,2016
s4790,22-Oct-17,2011
s4791,29-Jan-18,2017
s4792,18-Jan-19,2019
s4793,16-May-19,2019
s4794,17-May-20,2020
s4795,1-Jan-20,1992
s4796,10-Mar-17,2014
s4797,17-Oct-17,2017
s4798,19-May-20,2020
s4799,22-Apr-16,2016
s4800,1-Nov-20,2009
s4801,29-Sep-17,2017
s4802,1-Jul-18,2016
s4803,15-Sep-19,2010
s4804,29-Nov-19,2018
s4805,1-Jul-18,2009
s4806,1-Oct-18,2016
s4807,4-Oct-19,2019
s4808,1-Apr-19,2018
s4809,1-Jun-18,2015
s4810,1-Sep-18,2013
s4811,18-Mar-16,2016
s4812," December 18, 2014",1990
s4813,18-Dec-14,1988
s4814,10-Jan-21,2010
s4815,31-May-19,2019
s4816,1-Jul-20,2014
s4817,25-Aug-17,2016
s4818,5-Jul-20,2019
s4819,29-Jun-18,2018
s4820,1-Apr-19,2006
s4821,15-Jan-21,2014
s4822,17-Sep-16,2016
s4823,22-Dec-18,2018
s4824,28-Feb-17,2016
s4825,1-Dec-20,2018
s4826,25-Nov-17,2017
s4827,9-Aug-18,2018
s4828,30-Apr-19,2017
s4829,1-Jan-19,2007
s4830,21-Dec-18,2018
s4831,12-Feb-19,2018
s4832," September 22, 2016",2016
s4833,11-Apr-19,2019
s4834,1-Feb-19,2016
s4835,25-Feb-20,2020
s4836,9-Mar-17,2016
s4837,18-Aug-18,2018
s4838,11-Sep-20,2020
s4839,5-Apr-19,2019
s4840,7-Apr-19,2019
s4841,1-Nov-17,2016
s4842,31-Dec-19,2018
s4843,1-Oct-18,2015
s4844,1-Oct-17,2015
s4845,1-Jul-19,1993
s4846,1-Apr-18,2000
s4847,12-Oct-20,2006
s4848,15-Jan-18,2015
s4849,5-Sep-18,2009
s4850,1-Sep-19,2012
s4851,10-Sep-20,2016
s4852,31-Dec-19,2017
s4853,2-Aug-20,2018
s4854,12-Apr-18,2017
s4855,7-Jan-21,2020
s4856,1-Nov-20,2018
s4857,29-Jun-19,2018
s4858,15-Jun-19,2018
s4859,12-Jul-19,2019
s4860,15-Nov-18,2017
s4861,7-Dec-18,2018
s4862,1-Sep-20,2008
s4863,20-Jan-17,2016
s4864,15-Jan-21,2019
s4865,17-Jul-19,2019
s4866,1-Apr-19,2018
s4867,1-Feb-17,1946
s4868,30-Dec-18,1925
s4869,1-Mar-18,2002
s4870,1-Oct-18,2014
s4871,15-Mar-18,1998
s4872,15-Jan-20,2018
s4873,6-Sep-18,2014
s4874,13-Jul-19,2018
s4875,23-Jan-19,2009
s4876,25-Dec-17,2016
s4877,22-Apr-15,2006
s4878,1-Jun-20,2010
s4879,1-Jan-18,2016
s4880,1-Nov-20,1986
s4881,5-Jul-20,2012
s4882,3-Jan-21,2012
s4883,1-Dec-17,1980
s4884,5-Apr-19,2018
s4885,22-Jan-20,2019
s4886,6-Jul-20,2020
s4887,30-Sep-20,2018
s4888,10-Jan-19,2017
s4889,1-May-18,2015
s4890,1-May-18,2008
s4891,1-May-18,2015
s4892,1-May-18,2015
s4893,1-May-18,2014
s4894,1-May-18,2016
s4895,12-Jul-19,2019
s4896,4-Dec-20,2020
s4897,1-Jan-19,2017
s4898,1-Jan-20,2018
s4899,1-Apr-20,2019
s4900,1-Jan-18,2000
s4901,27-Feb-20,2019
s4902,25-Jan-19,2019
s4903,9-Feb-20,2019
s4904,15-Nov-20,2020
s4905,16-Nov-18,2018
s4906,1-Oct-18,2013
s4907,1-Feb-20,2018
s4908,1-Mar-20,2017
s4909,3-Jan-19,2018
s4910,24-Nov-19,1980
s4911,24-Jul-16,2016
s4912,19-Apr-19,2013
s4913,25-Sep-19,2018
s4914,16-Apr-18,2016
s4915,11-Jun-20,2019
s4916,1-Sep-19,2006
s4917,1-Jan-20,2017
s4918,10-Sep-20,2016
s4919,4-Apr-19,2019
s4920,19-Feb-19,2018
s4921,27-Nov-17,2017
s4922,15-Dec-19,2017
s4923,15-Dec-17,2017
s4924,15-Feb-18,2010
s4925,1-Jun-17,2016
s4926,1-Dec-18,2017
s4927,1-Aug-20,2020
s4928,15-Oct-20,2020
s4929,2-Dec-15,2015
s4930,15-Oct-16,2016
s4931,1-Jan-16,2004
s4932,1-Jan-16,1998
s4933,1-Jan-16,2008
s4934,1-Jan-16,2000
s4935,1-Jan-16,1999
s4936,1-Jan-16,2006
s4937,15-Oct-18,2018
s4938,1-Jan-16,2003
s4939,1-Jan-16,2007
s4940,1-Jan-16,2009
s4941,1-Jan-16,2005
s4942,1-Jan-16,2011
s4943,1-Jan-16,2011
s4944,1-Jan-16,2011
s4945,1-Jan-16,2011
s4946,1-Jan-16,2014
s4947,1-Jan-16,2014
s4948,1-Jan-16,2012
s4949,1-Jan-16,2012
s4950,1-Jan-16,2012
s4951,1-Jan-16,2001
s4952,1-Jan-16,1997
s4953,1-Jan-16,2002
s4954,1-Jan-16,1996
s4955,1-Jan-16,2013
s4956,1-Jan-16,2013
s4957,1-Jan-16,2013
s4958,1-Dec-17,2013
s4959,25-Nov-19,2019
s4960,25-Oct-19,2019
s4961,31-Mar-17,1942
s4962,25-Jun-20,2015
s4963,15-Feb-18,2013
s4964,15-Apr-16,2015
s4965,28-Apr-17,2010
s4966,8-Jan-21,2021
s4967,31-Mar-20,2018
s4968,8-Aug-18,2018
s4969,20-Feb-20,2012
s4970,1-Dec-19,1996
s4971,1-Jun-17,1969
s4972,31-Aug-18,1984
s4973,18-Oct-20,2017
s4974,20-May-19,2019
s4975,17-Dec-18,2018
s4976,5-Feb-18,2017
s4977,26-Sep-14,2014
s4978,24-Jan-18,2017
s4979,5-Oct-18,2018
s4980,8-Oct-20,2020
s4981,22-Dec-19,2012
s4982,1-Jul-17,1962
s4983,6-Aug-19,2018
s4984,22-Feb-17,2011
s4985,25-Jul-20,2016
s4986,7-Nov-17,2017
s4987,7-Jun-20,2018
s4988,14-Aug-20,2020
s4989,19-Oct-18,2017
s4990,12-Nov-20,2008
s4991,1-Jun-19,2019
s4992,2-Nov-20,2018
s4993,15-Apr-18,2016
s4994,1-May-20,2020
s4995,25-Apr-18,2018
s4996,31-Dec-19,2018
s4997,15-Jun-19,2011
s4998,21-Feb-20,2020
s4999,16-Apr-20,2015
s5000,17-Aug-16,2016
s5001,1-Mar-18,2000
s5002,8-Oct-18,2018
s5003,1-Jan-19,1994
s5004,1-Nov-17,2014
s5005,15-Dec-20,2020
s5006,29-Oct-16,2016
s5007,28-Oct-17,2017
s5008,5-May-18,2018
s5009,20-Nov-18,2018
s5010,1-Jan-19,2017
s5011,27-Dec-17,2012
s5012,20-Jun-17,2017
s5013,1-Sep-20,2011
s5014,11-Nov-19,2019
s5015,1-May-17,2011
s5016,5-Jul-20,2015
s5017,15-Feb-19,2006
s5018," June 1, 2017",2014
s5019,15-Jan-18,1986
s5020,11-Mar-20,2019
s5021,28-Aug-18,2017
s5022,4-Jan-21,2019
s5023,1-Jun-17,1998
s5024,7-Jul-17,2012
s5025,1-Dec-19,2018
s5026,22-Dec-20,2020
s5027,4-Nov-16,2015
s5028,2-Sep-18,2018
s5029,31-Aug-20,2008
s5030,11-May-20,2012
s5031,5-Jul-20,2014
s5032,1-Aug-16,2009
s5033,6-Apr-19,2015
s5034,6-Jun-20,2018
s5035,28-Feb-20,2020
s5036,1-May-18,2017
s5037,25-Oct-18,2018
s5038,5-Jun-20,2020
s5039,1-Nov-19,2019
s5040,28-Feb-19,2018
s5041,5-Apr-19,2019
s5042,1-Oct-11,1988
s5043,1-Dec-20,1990
s5044,21-Sep-18,2018
s5045,3-Oct-20,2017
s5046,29-Apr-20,2019
s5047,1-Aug-18,2008
s5048,2-Aug-18,2010
s5049,31-Jul-20,2020
s5050,1-Jun-17,2012
s5051,1-Jul-19,2018
s5052,18-Dec-20,2004
s5053,1-Oct-18,2008
s5054,1-Oct-18,2013
s5055,1-Jul-19,2009
s5056,1-Sep-19,2008
s5057,12-Apr-17,2013
s5058,1-Mar-19,2012
s5059,1-Jan-17,2015
s5060,16-Jan-21,2018
s5061,26-May-17,2017
s5062,19-Sep-16,2016
s5063,21-Sep-18,2018
s5064,1-Oct-19,1980
s5065,31-May-19,2011
s5066,31-May-19,2014
s5067,31-Jan-20,2020
s5068,1-Mar-18,2015
s5069,16-Sep-16,2015
s5070,19-Aug-17,2016
s5071,1-Jul-19,1988
s5072,15-Apr-19,2018
s5073,31-Dec-19,2016
s5074,1-Dec-16,2016
s5075,4-Oct-19,2019
s5076,1-Aug-17,2016
s5077,15-Sep-20,2002
s5078,1-May-17,1996
s5079,1-Nov-18,2014
s5080,5-Jul-18,2014
s5081,30-Nov-18,2018
s5082,31-Dec-19,1974
s5083,16-Oct-18,2018
s5084,20-Jun-19,2019
s5085,11-Jun-19,2018
s5086,29-Jun-15,2015
s5087,27-Feb-15,2015
s5088,6-Apr-18,2018
s5089,15-May-17,1995
s5090,31-Dec-19,1985
s5091,19-Nov-20,2016
s5092,1-Apr-18,2012
s5093,31-Jul-19,2018
s5094,31-Dec-19,2005
s5095,5-Jan-17,2016
s5096,26-May-19,2018
s5097,15-Mar-18,2010
s5098,2-Aug-18,2006
s5099,28-Dec-20,2011
s5100,29-May-17,2017
s5101,1-Aug-18,2017
s5102,30-Mar-18,2018
s5103,18-Sep-20,2020
s5104,6-Jan-21,2021
s5105,16-Dec-16,2016
s5106,25-Oct-19,2019
s5107,2-Mar-18,2017
s5108,5-Feb-19,2019
s5109,21-May-20,1984
s5110,1-Apr-17,2015
s5111,15-Feb-18,2017
s5112,27-Apr-18,2018
s5113,20-Jun-19,2011
s5114,22-Oct-17,2011
s5115,2-Oct-19,2019
s5116,1-Aug-16,2008
s5117,15-Aug-16,2010
s5118,29-Sep-17,2017
s5119,24-Sep-20,2011
s5120,31-Jul-18,2015
s5121,10-Jun-20,2020
s5122,21-Oct-20,2020
s5123,1-Nov-19,1955
s5124,31-Dec-17,2004
s5125,27-Jun-20,2016
s5126,15-Jul-16,2016
s5127,28-Sep-18,2018
s5128,25-Jun-19,2018
s5129,1-May-20,2019
s5130,1-Jul-19,2018
s5131,8-Sep-20,2020
s5132,29-Jun-18,2018
s5133,4-Mar-17,2016
s5134,11-Dec-17,2016
s5135,31-Dec-19,1984
s5136,15-Sep-18,2017
s5137,24-Mar-18,2017
s5138,,2015
s5139,1-Jan-21,2013
s5140,1-Dec-16,2016
s5141,10-Mar-17,2016
s5142,9-May-19,2015
s5143,6-Dec-16,2016
s5144," December 15, 2017",2017
s5145,26-Dec-20,2020
s5146,28-Dec-18,2012
s5147,5-Sep-17,2017
s5148,13-Jun-16,2012
s5149,26-Apr-19,2019
s5150,11-Jan-19,2019
s5151,17-May-19,2019
s5152,22-Mar-19,2019
s5153,8-Feb-19,2019
s5154,2-Nov-18,2018
s5155,7-Dec-18,2018
s5156,12-Oct-18,2018
s5157,21-Aug-17,2015
s5158,26-Jul-18,2015
s5159,1-Aug-20,2010
s5160,1-Jun-20,2017
s5161,14-May-20,2018
s5162,1-Jan-20,2015
s5163,8-Aug-19,2014
s5164,8-Aug-19,2012
s5165,28-May-20,2014
s5166,23-Mar-18,2018
s5167,1-Jan-20,2010
s5168,1-Jan-18,2017
s5169,17-Sep-20,2020
s5170,8-May-20,2020
s5171,26-Sep-17,2016
s5172,22-Oct-15,2015
s5173,1-Sep-17,2017
s5174,24-Sep-19,2018
s5175,30-Jul-20,2017
s5176,30-Jan-18,2016
s5177,19-Jun-20,1976
s5178,16-Aug-18,1980
s5179,1-Mar-17,2016
s5180,2-May-19,2017
s5181,21-Jul-18,2014
s5182,24-Oct-19,2019
s5183,15-Jan-19,2018
s5184,13-Sep-18,2018
s5185,14-May-19,2018
s5186,31-Mar-18,2017
s5187,1-Feb-18,2017
s5188,1-Jun-20,2017
s5189,1-Nov-19,2008
s5190,3-Dec-16,2012
s5191,19-Jun-20,2020
s5192,22-Dec-20,2020
s5193,20-Dec-20,2020
s5194,9-Oct-19,2019
s5195,26-Apr-19,2016
s5196,22-Jan-16,2016
s5197,12-Dec-16,2016
s5198,24-Jan-18,2018
s5199,3-Apr-19,2019
s5200,30-Apr-20,2020
s5201,1-Dec-16,1979
s5202,22-May-15,2015
s5203,13-Mar-18,2018
s5204,27-Jun-20,2020
s5205,13-Aug-20,2019
s5206,17-Jun-20,2020
s5207,16-Jun-19,2018
s5208,1-Jun-19,2008
s5209,19-Apr-19,2019
s5210,24-May-19,2019
s5211,5-Apr-19,2017
s5212,1-May-18,2015
s5213,1-Jan-20,2015
s5214,15-Jan-18,2017
s5215,1-Oct-16,2016
s5216,8-Sep-17,2017
s5217,24-Jan-20,2020
s5218,15-Dec-17,2013
s5219,27-Feb-19,2018
s5220,15-Mar-18,2010
s5221,17-Apr-20,2020
s5222,26-Aug-20,2020
s5223,15-Aug-20,2020
s5224,1-Nov-17,2011
s5225,5-Jul-19,2019
s5226,2-Mar-19,2018
s5227,14-May-20,2019
s5228,1-Oct-20,2005
s5229,20-Sep-20,2016
s5230,11-Feb-20,2020
s5231,31-Dec-19,2010
s5232,1-Jul-16,2015
s5233,1-Jan-20,2009
s5234,11-Aug-20,2020
s5235,1-May-18,2016
s5236,1-May-19,2018
s5237,1-Sep-17,2015
s5238,31-Dec-19,2018
s5239,1-Oct-16,1985
s5240,15-Mar-19,2018
s5241,1-Sep-17,2016
s5242,7-Jun-19,2019
s5243,15-Dec-19,2008
s5244,9-Aug-19,2019
s5245,1-Aug-19,1976
s5246,17-Feb-17,2016
s5247,1-Aug-19,1979
s5248,1-Aug-19,1982
s5249,1-Aug-19,1985
s5250,1-Aug-19,1990
s5251,3-Oct-17,2017
s5252,28-Apr-17,2017
s5253,17-Jan-17,2017
s5254,30-Oct-20,2020
s5255,28-Mar-20,2019
s5256,1-Aug-20,2020
s5257,19-Apr-19,2014
s5258,8-Aug-19,2018
s5259,1-Dec-18,2017
s5260,8-Sep-17,2015
s5261,12-Jun-19,2019
s5262,14-Dec-18,2018
s5263,5-Apr-19,2019
s5264,24-Jul-20,2020
s5265,3-Feb-19,2019
s5266,10-Mar-17,2010
s5267,10-Mar-17,2013
s5268,30-Jun-19,2019
s5269,1-Nov-17,2014
s5270,13-Jul-18,2018
s5271,16-Oct-18,2018
s5272,25-Oct-18,2018
s5273,17-Dec-19,2019
s5274,18-Jul-19,2019
s5275,19-Jul-18,2015
s5276,7-Dec-20,2020
s5277,1-Mar-19,2017
s5278,1-Jul-19,2012
s5279,21-Jun-19,2016
s5280,15-Oct-20,2020
s5281,1-Nov-17,2016
s5282,2-May-20,2020
s5283,20-Jun-17,2017
s5284,20-May-19,2018
s5285,9-Dec-20,2020
s5286,1-Nov-19,1968
s5287,23-Jun-20,2020
s5288,4-Oct-19,2019
s5289,1-Nov-19,1998
s5290,2-Aug-18,2012
s5291,23-Mar-18,2018
s5292," May 18, 2017",2016
s5293,31-Dec-17,2004
s5294,28-Jan-19,2016
s5295,29-Mar-20,2020
s5296,1-Oct-19,2000
s5297,1-Apr-18,2017
s5298,15-Sep-17,2016
s5299,1-Nov-19,1995
s5300,1-Aug-19,2005
s5301,1-Mar-18,2004
s5302,17-Dec-20,2020
s5303,1-Dec-20,1999
s5304,19-Jun-19,2018
s5305,1-Jan-21,2020
s5306,1-Aug-19,2018
s5307,30-Apr-18,2017
s5308," January 1, 2020",1998
s5309,15-Feb-17,2010
s5310,4-Dec-18,2018
s5311,19-Dec-17,2017
s5312,10-May-15,2015
s5313,14-Oct-13,2013
s5314,7-Oct-16,2016
s5315,14-Oct-13,2013
s5316,1-Feb-19,2019
s5317,30-Nov-20,2019
s5318,21-Aug-20,2020
s5319,6-Jan-17,2016
s5320,29-Aug-17,2017
s5321,15-Jun-17,2016
s5322,19-Oct-18,2016
s5323,1-Jan-21,2003
s5324,6-May-20,2020
s5325,1-Oct-18,2015
s5326,8-Dec-19,2019
s5327,31-Dec-19,1982
s5328,23-Aug-19,2019
s5329,4-Sep-19,2016
s5330,18-Oct-20,2017
s5331,20-Nov-18,2018
s5332,15-Aug-19,2019
s5333,21-Mar-17,2013
s5334,15-Dec-18,2017
s5335,10-Mar-17,2014
s5336,22-Aug-17,2016
s5337,31-Dec-19,1983
s5338,15-Dec-16,2014
s5339,1-May-17,2016
s5340,5-Feb-19,2018
s5341,13-Aug-20,2012
s5342,12-May-17,2017
s5343,1-Jan-17,2016
s5344,19-Sep-20,2013
s5345,1-Apr-20,1986
s5346,15-May-18,2009
s5347,1-Apr-18,2016
s5348,17-Dec-20,2019
s5349,15-Feb-18,2007
s5350,27-Dec-20,2019
s5351,1-Apr-17,1975
s5352,18-Jun-20,1963
s5353,2-Oct-19,2018
s5354,22-Jun-19,2014
s5355,11-Oct-18,2018
s5356,5-Nov-19,2014
s5357,4-Aug-20,2020
s5358,31-Dec-18,1987
s5359,31-Dec-18,1991
s5360,31-Dec-18,1991
s5361,31-Dec-18,2016
s5362,15-Sep-18,2017
s5363,19-Apr-19,2019
s5364,1-Mar-18,2017
s5365,17-Aug-18,2017
s5366,6-Jun-19,2013
s5367,25-Dec-15,2014
s5368,15-Sep-16,2012
s5369,14-Dec-18,2018
s5370,18-Jun-19,2018
s5371,17-Mar-17,2017
s5372,31-Mar-17,1945
s5373,1-Jan-18,2008
s5374,21-Apr-17,2017
s5375,15-Dec-16,2016
s5376,14-Apr-17,2017
s5377,31-Dec-19,1964
s5378,15-Oct-18,2018
s5379,30-Dec-20,2020
s5380,19-Sep-20,2016
s5381,29-Mar-19,2019
s5382,17-Nov-17,2014
s5383,1-Nov-19,2019
s5384,1-Nov-16,2016
s5385,20-Dec-15,2010
s5386,28-Aug-20,2020
s5387,26-Oct-18,2018
s5388,26-May-18,2018
s5389,27-Oct-20,2020
s5390,30-May-17,2017
s5391,21-Sep-19,2010
s5392,15-Jan-17,2014
s5393,1-Dec-17,2015
s5394,15-Oct-17,2016
s5395,15-Feb-18,2005
s5396,2-Mar-19,2018
s5397,1-Mar-19,2018
s5398,8-Apr-19,2018
s5399,1-Jul-18,2017
s5400,1-Oct-18,2017
s5401,30-Jan-19,2008
s5402,1-Jun-19,2018
s5403,1-Apr-17,2014
s5404,15-Mar-18,2012
s5405,10-Sep-20,2017
s5406,31-Dec-19,1982
s5407,29-Sep-17,2014
s5408,6-Oct-20,2017
s5409,1-Nov-18,2013
s5410,1-Sep-16,2016
s5411,1-Nov-17,2017
s5412,13-Jun-19,2018
s5413,1-Jan-20,2017
s5414,18-Aug-18,2015
s5415,17-May-19,2019
s5416,21-Nov-17,2017
s5417,2-Mar-19,2013
s5418,15-Jan-20,2019
s5419,15-Nov-18,2018
s5420,1-Jul-20,2020
s5421,19-Jul-18,2014
s5422,21-May-20,1985
s5423,23-Jan-20,2017
s5424,6-Nov-19,2019
s5425," May 19, 2018",2018
s5426,13-Nov-20,1955
s5427,30-Jun-19,2011
s5428,20-Aug-20,2019
s5429,1-Jan-20,2000
s5430,12-Aug-20,2013
s5431,1-Apr-18,1993
s5432,3-Oct-20,2020
s5433,1-Nov-20,1988
s5434,10-Apr-20,2019
s5435,1-Mar-18,2016
s5436,17-Dec-20,2020
s5437,7-May-20,2020
s5438,15-Dec-19,1998
s5439,15-Dec-19,2012
s5440,23-Oct-18,2018
s5441,16-Sep-18,2010
s5442,1-Sep-19,2019
s5443,1-Oct-19,1997
s5444,1-Jul-19,2000
s5445,6-Aug-19,2018
s5446,1-Dec-18,2013
s5447,28-Apr-19,2018
s5448,1-Jan-20,2012
s5449,16-Mar-20,2014
s5450,7-Dec-20,1993
s5451,1-Dec-19,2012
s5452,26-Apr-19,2011
s5453,26-Jan-18,2018
s5454,15-Jan-19,2019
s5455,17-Sep-19,2012
s5456,6-Aug-19,2016
s5457,16-Oct-19,2015
s5458,1-Jul-18,2007
s5459,22-May-17,2014
s5460,6-Mar-19,2016
s5461,1-Apr-18,2015
s5462,18-Jul-19,2019
s5463,8-May-19,2015
s5464,15-Mar-18,2016
s5465,23-Mar-18,2017
s5466,1-Oct-20,2019
s5467,31-Dec-18,2018
s5468,22-Apr-17,2013
s5469,22-Feb-17,2013
s5470,1-Apr-19,2016
s5471,22-Feb-17,2013
s5472,22-Feb-17,2014
s5473,22-Feb-17,2013
s5474,22-Apr-17,2013
s5475,22-Apr-17,2014
s5476,28-Oct-20,2020
s5477,22-Feb-17,2013
s5478,22-Apr-17,2014
s5479,22-Apr-17,2014
s5480,3-Oct-17,2017
s5481,4-Jan-19,2017
s5482,17-May-19,2019
s5483,9-Feb-18,2018
s5484,25-Mar-19,2018
s5485,3-Oct-19,2019
s5486,28-Dec-18,2018
s5487,4-Dec-20,2020
s5488,20-Mar-20,2020
s5489,16-Aug-19,2015
s5490,7-Aug-20,2020
s5491,31-Jan-17,2015
s5492,10-Mar-17,2012
s5493,1-Oct-19,2010
s5494,23-Dec-16,2018
s5495," December 1, 2019",2016
s5496,15-Dec-17,2015
s5497,24-Aug-20,2016
s5498,10-Mar-18,2017
s5499,17-Apr-20,2020
s5500,1-Sep-19,2018
s5501,2-Oct-20,2020
s5502,31-Jul-20,2020
s5503,1-Mar-17,2015
s5504,15-Jun-18,2018
s5505,1-Dec-18,2008
s5506,10-Jan-20,2011
s5507,5-Nov-19,2019
s5508,6-Apr-18,2018
s5509,1-Apr-20,2020
s5510,1-Nov-18,2013
s5511,26-Jun-20,2019
s5512,26-Jun-20,2019
s5513,13-Dec-19,2018
s5514,15-Oct-17,2017
s5515,6-Oct-18,2018
s5516,1-Dec-18,2008
s5517,23-Feb-18,2018
s5518,14-Mar-19,2017
s5519,18-Oct-19,2019
s5520,16-Aug-20,2014
s5521,1-Jan-21,2010
s5522,1-Jan-21,2008
s5523,10-Jul-17,2016
s5524,1-Sep-20,2008
s5525,17-Jan-20,2020
s5526,2-Jan-20,2020
s5527,15-Dec-17,1999
s5528,16-Aug-19,2019
s5529,20-Jul-19,2019
s5530,19-May-19,2019
s5531,11-May-19,2019
s5532,15-Apr-19,2005
s5533,6-Nov-19,2018
s5534,27-Jan-17,2016
s5535,1-Jan-18,2011
s5536,5-Jul-20,2011
s5537,10-Jan-19,1986
s5538,1-Mar-18,2002
s5539,26-Jul-20,2019
s5540,1-Mar-18,2012
s5541,13-Sep-19,2019
s5542,1-Mar-18,2002
s5543,16-Aug-18,2002
s5544,2-Nov-19,2011
s5545,23-Oct-20,2018
s5546,22-Dec-20,2016
s5547,17-Mar-20,2020
s5548,22-Dec-20,2020
s5549,1-Mar-18,2008
s5550,23-Nov-20,2020
s5551,25-Nov-20,2020
s5552,20-Mar-20,2020
s5553,4-Feb-20,2019
s5554,25-Apr-20,2006
s5555,15-May-20,2020
s5556,27-Feb-19,2014
s5557,24-May-19,2018
s5558,20-Nov-19,2010
s5559,10-Dec-20,2013
s5560,22-Nov-19,2019
s5561,29-Dec-17,2010
s5562,25-Apr-17,2016
s5563,15-May-17,2017
s5564,1-Jan-21,2009
s5565,8-Dec-17,1991
s5566,27-Jan-20,2020
s5567,9-Jun-17,2017
s5568,29-Oct-19,2018
s5569,29-Jul-20,2020
s5570,26-Oct-18,2018
s5571,31-Dec-19,1990
s5572,22-Feb-19,2018
s5573,21-Jun-19,2018
s5574,15-May-19,2007
s5575,1-Feb-20,2014
s5576,15-Nov-18,2016
s5577,15-Nov-18,2018
s5578,15-Nov-18,2017
s5579,31-May-19,2011
s5580,30-Oct-18,2016
s5581,18-Jul-19,2013
s5582,15-Apr-19,2016
s5583,1-Jul-19,2009
s5584,24-Nov-19,2017
s5585,17-Nov-17,2017
s5586,10-Aug-17,2016
s5587,9-Sep-18,2004
s5588,29-Dec-13,2013
s5589,15-Dec-18,2015
s5590,1-Mar-18,2017
s5591,1-Mar-18,2017
s5592,5-Sep-18,2004
s5593,7-May-20,2018
s5594,7-May-20,2019
s5595,23-May-20,2020
s5596,3-May-18,2018
s5597,6-Jul-19,2017
s5598,23-Nov-18,2018
s5599,31-Mar-20,2008
s5600,30-Oct-18,2014
s5601,7-Sep-18,2018
s5602,1-Nov-18,2014
s5603,1-Oct-19,2016
s5604,16-Sep-20,2020
s5605,3-Dec-18,2018
s5606,4-Jun-19,2014
s5607,13-Dec-19,2012
s5608,1-Apr-17,2016
s5609,26-Jan-20,2019
s5610,17-Nov-18,2016
s5611,16-Mar-20,2012
s5612,15-Sep-17,2015
s5613,1-May-18,2016
s5614,20-Aug-19,2019
s5615,13-Aug-20,2012
s5616,5-May-17,2017
s5617,5-Aug-20,2019
s5618,15-May-17,2008
s5619," January 11, 2019",2018
s5620,23-Jul-20,2015
s5621,16-Dec-19,2018
s5622,16-Sep-20,2020
s5623,7-Aug-20,2020
s5624,24-Jul-20,2020
s5625,15-Oct-17,1960
s5626,22-Nov-19,2019
s5627,15-Jul-17,2013
s5628,19-Nov-20,2011
s5629,28-Sep-18,2015
s5630,22-Dec-18,2018
s5631,18-Jul-20,2018
s5632,10-Jun-17,2015
s5633,1-Jun-18,2017
s5634,16-Oct-19,2015
s5635,1-Oct-19,2017
s5636,9-Aug-19,2019
s5637,1-Jan-20,2016
s5638,21-Dec-18,2018
s5639,16-Dec-16,2016
s5640,14-Feb-16,2015
s5641,1-Sep-20,1998
s5642,7-Mar-19,2012
s5643,1-Sep-18,2018
s5644,8-Mar-20,2020
s5645,27-Feb-20,2020
s5646,28-Jun-20,2019
s5647,15-Jul-20,2020
s5648,17-Dec-18,2014
s5649,1-Oct-16,2016
s5650,15-Dec-18,2016
s5651,1-Apr-17,2017
s5652,4-Jul-19,2016
s5653,14-Oct-16,2016
s5654,5-Aug-17,2016
s5655,2-Sep-20,2020
s5656,27-Jun-18,2014
s5657,28-Sep-18,2018
s5658,16-Jan-19,2010
s5659,27-Sep-19,2019
s5660,15-Apr-17,2017
s5661,23-Jun-20,2019
s5662,2-Oct-17,2015
s5663,31-Oct-19,2019
s5664,13-Feb-20,2019
s5665,1-Aug-19,2019
s5666,15-May-20,2020
s5667,1-Mar-20,2004
s5668,1-Nov-19,1996
s5669,1-Jan-20,1993
s5670,31-Dec-18,2018
s5671,6-Dec-19,2017
s5672,26-Jul-18,2015
s5673,28-Apr-17,2017
s5674,1-Jun-19,1998
s5675,19-May-18,2017
s5676,12-Jul-19,2008
s5677,15-May-17,2017
s5678,1-Jun-17,2016
s5679,27-Jul-18,2018
s5680,22-Sep-15,2015
s5681,25-Sep-20,2020
s5682,10-Jan-20,2016
s5683,1-Jan-20,2000
s5684,1-Nov-20,2016
s5685,1-May-19,2013
s5686,9-Sep-20,2020
s5687,1-Jul-18,2005
s5688,19-Mar-19,2018
s5689,15-Oct-20,2020
s5690,5-Jan-19,2013
s5691,24-Jun-16,2016
s5692,30-Mar-18,2018
s5693,8-Oct-18,2017
s5694,1-Sep-17,1984
s5695,2-Apr-20,2020
s5696,1-Sep-20,1998
s5697,11-Jan-19,2018
s5698,1-Sep-18,1991
s5699,9-Jan-19,2018
s5700,9-Jan-19,2018
s5701,15-Feb-18,2009
s5702,16-Oct-15,2015
s5703,18-Dec-17,2017
s5704,30-Oct-20,2020
s5705,19-Apr-19,2019
s5706,16-Oct-20,2020
s5707,1-Oct-16,2015
s5708,1-Mar-18,2017
s5709,26-May-18,2018
s5710,1-Aug-19,2003
s5711,1-May-18,2016
s5712,30-Jun-18,2017
s5713,15-Jun-19,2019
s5714,4-Jul-18,2013
s5715,1-Nov-18,2015
s5716,19-Jul-18,2014
