show_id,year_added,release_year
s7090,2018,1990
s7091,2018,1991
s7092,2018,2011
s7093,2018,2008
s7094,2020,2015
s7095,2018,2013
s7096,2018,2018
s7097,2020,2020
s7098,2019,2017
s7099,2019,2017
s7100,2017,2009
s7101,2018,2014
s7102,2020,2010
s7103,2017,2016
s7104,2015,2014
s7105,2019,2018
s7106,2020,2020
s7107,2020,2019
s7108,2020,2020
s7109,2017,2014
s7110,2019,2018
s7111,2020,2017
s7112,2018,2018
s7113,2020,2020
s7114,2008,2006
s7115,2017,2016
s7116,2019,2019
s7117,2018,2018
s7118,2017,2017
s7119,2020,2020
s7120,2019,1995
s7121,2017,2015
s7122,2019,2018
s7123,2018,2017
s7124,2017,2017
s7125,2018,2018
s7126,2018,2012
s7127,2018,2018
s7128,2017,2016
s7129,2017,2009
s7130,2020,1999
s7131,2018,2017
s7132,2017,2017
s7133,2016,2017
s7134,2020,2010
s7135,2019,2001
s7136,2018,2011
s7137,2020,2020
s7138,2020,2020
s7139,2017,2014
s7140,2018,2018
s7141,2016,2016
s7142,2016,2016
s7143,2019,1997
s7144,2019,2017
s7145,2017,2016
s7146,2021,2020
s7147,2016,2016
s7148,2020,2019
s7149,2020,2020
s7150,2011,1988
s7151,2019,2017
s7152,2020,2019
s7153,2019,2018
s7154,2019,2019
s7155,2018,2018
s7156,2018,2016
s7157,2020,2008
s7158,2020,2020
s7159,2017,2016
s7160,2020,2001
s7161,2018,2015
s7162,2016,2016
s7163,2020,1990
s7164,2019,2018
s7165,2017,2016
s7166,2020,2019
s7167,2019,2015
s7168,2017,2017
s7169,2019,2007
s7170,2018,2018
s7171,2018,2014
s7172,2018,2014
s7173,2018,2009
s7174,2015,2015
s7175,2016,2016
s7176,2017,2017
s7177,2018,2008
s7178,2020,2020
s7179,2018,2006
s7180,2018,2004
s7181,2018,2007
s7182,2017,2016
s7183,2019,1996
s7184,2018,2008
s7185,2019,2019
s7186,2017,2017
s7187,2018,2014
s7188,2018,2017
s7189,2019,2017
s7190,2018,2013
s7191,2020,2020
s7192,2020,2020
s7193,2018,2016
s7194,2018,2016
s7195,2020,2020
s7196,2020,2020
s7197,2019,2014
s7198,2017,2016
s7199,2020,2020
s7200,2019,2018
s7201,2018,2018
s7202,2019,2019
s7203,2020,2019
s7204,2018,2017
s7205,2020,2019
s7206,2016,2015
s7207,2018,2018
s7208,2020,1990
s7209,2020,1995
s7210,2020,2001
s7211,2020,2004
s7212,2020,2015
s7213,2018,2018
s7214,2020,2020
s7215,2019,2016
s7216,2017,2017
s7217,2018,2018
s7218,2019,2019
s7219,2020,2020
s7220,2020,2020
s7221,2021,2021
s7222,2019,2019
s7223,2019,1985
s7224,2018,1995
s7225,2020,2020
s7226,2018,2016
s7227,2017,2014
s7228,2020,2016
s7229,2019,2019
s7230,2019,2019
s7231,2011,1991
s7232,2020,2019
s7233,2018,2018
s7234,2017,2017
s7235,2019,2019
s7236,2018,2017
s7237,2020,2004
s7238,2018,2017
s7239,2018,2018
s7240,2018,2017
s7241,2019,2018
s7242,2019,2019
s7243,2020,1969
s7244,2016,2016
s7245,2018,2017
s7246,2019,2019
s7247,2020,2020
s7248,2019,2019
s7249,2019,2019
s7250,2018,2018
s7251,2020,2020
s7252,2020,2020
s7253,2019,2019
s7254,2019,2019
s7255,2018,2018
s7256,2020,2020
s7257,2020,2015
s7258,2018,2018
s7259,2018,2017
s7260,2018,2016
s7261,2019,2019
s7262,2019,2010
s7263,2018,2012
s7264,2018,2010
s7265,2020,2020
s7266,2019,2019
s7267,2018,2016
s7268,2019,2019
s7269,2017,1944
s7270,2019,2019
s7271,2019,2013
s7272,2016,2016
s7273,2020,2017
s7274,2019,2019
s7275,2017,2017
s7276,2018,2014
s7277,2019,2019
s7278,2017,2010
s7279,2019,2019
s7280,2020,2020
s7281,2017,1990
s7282,2019,2007
s7283,2019,2018
s7284,2020,2018
s7285,2017,2015
s7286,2018,2018
s7287,2016,2013
s7288,2019,2018
s7289,2017,2016
s7290,2019,2019
s7291,2020,2020
s7292,2015,2015
s7293,2019,2019
s7294,2019,2008
s7295,2019,2016
s7296,2020,2020
s7297,2018,2010
s7298,2017,2016
s7299,2017,2013
s7300,2019,2008
s7301,2020,2020
s7302,2019,2015
s7303,2017,1959
s7304,2018,2018
s7305,2018,2018
s7306,2019,2019
s7307,2019,2019
s7308,2020,2020
s7309,2019,2019
s7310,2020,2020
s7311,2016,2015
s7312,2017,2015
s7313,2018,2016
s7314,2020,2018
s7315,2019,2006
s7316,2017,2017
s7317,2020,2020
s7318,2019,2019
s7319,2018,2019
s7320,2020,2020
s7321,2019,2018
s7322,2019,2019
s7323,2017,2017
s7324,2019,2016
s7325,2016,2016
s7326,2019,2019
s7327,2020,2020
s7328,2020,2019
s7329,2020,2019
s7330,2017,2011
s7331,2017,2017
s7332,2018,2016
s7333,2017,2016
s7334,2020,2007
s7335,2019,2018
s7336,2020,2020
s7337,2017,2016
s7338,2018,2013
s7339,2020,2020
s7340,2019,2019
s7341,2017,2016
s7342,2018,2017
s7343,2017,1943
s7344,2020,2013
s7345,2020,2017
s7346,2019,2012
s7347,2020,2014
s7348,2020,2014
s7349,2019,2019
s7350,2019,2017
s7351,2019,2017
s7352,2021,2011
s7353,2020,2020
s7354,2020,2020
s7355,2019,2019
s7356,2020,2020
s7357,2019,2019
s7358,2018,2017
s7359,2017,2012
s7360,2019,2011
s7361,2019,2018
s7362,2020,2020
s7363,2011,1990
s7364,2020,2020
s7365,2020,2018
s7366,2020,2020
s7367,2019,2018
s7368,2020,2009
s7369,2019,2018
s7370,2019,2011
s7371,2020,2020
s7372,2019,2019
s7373,2019,2019
s7374,2018,2017
s7375,2020,2020
s7376,2018,2018
s7377,2019,2018
s7378,2019,2016
s7379,2019,2019
s7380,2018,2005
s7381,2019,2019
s7382,2016,1995
s7383,2019,2019
s7384,2018,2018
s7385,2020,2020
s7386,2020,2020
s7387,2018,2018
s7388,2016,2008
s7389,2020,2020
s7390,2020,2020
s7391,2020,2019
s7392,2018,2018
s7393,2019,2008
s7394,2020,2020
s7395,2018,2016
s7396,2017,2016
s7397,2019,2018
s7398,2017,2016
s7399,2017,2017
s7400,2016,2016
s7401,2020,2016
s7402,2019,2019
s7403,2019,2018
s7404,2020,2020
s7405,2017,2017
s7406,2018,2017
s7407,2019,2018
s7408,2019,2008
s7409,2019,2017
s7410,2017,2015
s7411,2018,2012
s7412,2017,2012
s7413,2017,2017
s7414,2019,2018
s7415,2011,1991
s7416,2017,2015
s7417,2019,2013
s7418,2019,2006
s7419,2019,2018
s7420,2017,2016
s7421,2020,2020
s7422,2019,2016
s7423,2017,2016
s7424,2019,2018
s7425,2020,2019
s7426,2018,2018
s7427,2017,2017
s7428,2020,2020
s7429,2018,2018
s7430,2020,2020
s7431,2018,2013
s7432,2020,2020
s7433,2019,2010
s7434,2014,2014
s7435,2015,2015
s7436,2018,2017
s7437,2017,2014
s7438,2020,2006
s7439,2017,2001
s7440,2017,2004
s7441,2019,2018
s7442,2020,2018
s7443,2020,2020
s7444,2018,2018
s7445,2020,2018
s7446,2017,2017
s7447,2017,2016
s7448,2019,2018
s7449,2018,2018
s7450,2020,2011
s7451,2015,2015
s7452,2018,2018
s7453,2017,2017
s7454,2017,2013
s7455,2017,2016
s7456,2017,2015
s7457,2020,2012
s7458,2019,2019
s7459,2018,2015
s7460,2020,2010
s7461,2020,2005
s7462,2018,2017
s7463,2018,2009
s7464,2019,2016
s7465,2018,2017
s7466,2015,2014
s7467,2020,2017
s7468,2017,2017
s7469,2019,2019
s7470,2019,2017
s7471,2015,2015
s7472,2019,2019
s7473,2019,2019
s7474,2018,2018
s7475,2018,2018
s7476,2019,2007
s7477,2019,2013
s7478,2019,2013
s7479,2019,2011
s7480,2017,2017
s7481,2019,2016
s7482,2019,2014
s7483,2017,2015
s7484,2018,2018
s7485,2020,2020
s7486,2016,2014
s7487,2020,2020
s7488,2020,2020
s7489,2020,2020
s7490,2019,2019
s7491,2018,2017
s7492,2018,2018
s7493,2018,2018
s7494,2018,2011
s7495,2019,2016
s7496,2020,1979
s7497,2018,2010
s7498,2019,2019
s7499,2020,2020
s7500,2020,2020
s7501,2019,2019
s7502,2017,2014
s7503,2020,2015
s7504,2020,2018
s7505,2019,2018
s7506,2020,2020
s7507,2020,2018
s7508,2016,2016
s7509,2020,2018
s7510,2020,2020
s7511,2019,2018
s7512,2018,2017
s7513,2020,2012
s7514,2017,2017
s7515,2017,2015
s7516,2019,2018
s7517,2019,1983
s7518,2017,2017
s7519,2020,2018
s7520,2019,2018
s7521,2014,2012
s7522,2018,2016
s7523,2017,2016
s7524,2020,2007
s7525,2018,2015
s7526,2016,2013
s7527,2017,2016
s7528,2017,2014
s7529,2018,2008
s7530,2020,2020
s7531,2018,2018
s7532,2018,2017
s7533,2020,2009
s7534,2020,2020
s7535,2020,2020
s7536,2020,1999
s7537,2016,2016
s7538,2017,2015
s7539,2019,1967
s7540,2018,2018
s7541,2019,2003
s7542,2019,2019
s7543,2015,2015
s7544,2017,2017
s7545,2019,2019
s7546,2020,2003
s7547,2018,2017
s7548,2020,2020
s7549,2020,2018
s7550,2020,2020
s7551,2017,2017
s7552,2021,2021
s7553,2015,2015
s7554,2017,2016
s7555,2019,2019
s7556,2017,2015
s7557,2017,2012
s7558,2020,2018
s7559,2020,2000
s7560,2019,2017
s7561,2017,2017
s7562,2018,2018
s7563,2019,2019
s7564,2020,2013
s7565,2017,2017
s7566,2018,2015
s7567,2020,2020
s7568,2018,2017
s7569,2020,2020
s7570,2021,2021
s7571,2021,1993
s7572,2019,2005
s7573,2018,2002
s7574,2020,2006
s7575,2020,2009
s7576,2017,2017
s7577,2020,2020
s7578,2018,2018
s7579,2018,2017
s7580,2016,2013
s7581,2019,2018
s7582,2016,2015
s7583,2020,2014
s7584,2019,2019
s7585,2019,2019
s7586,2016,2016
s7587,2018,2018
s7588,2020,2000
s7589,2018,2017
s7590,2017,2015
s7591,2019,2019
s7592,2020,2020
s7593,2020,2004
s7594,2020,1980
s7595,2019,2018
s7596,2020,1954
s7597,2018,2018
s7598,2016,2016
s7599,2019,2019
s7600,2017,2016
s7601,2020,2020
s7602,2017,2016
s7603,2016,2016
s7604,2019,2019
s7605,2019,2010
s7606,2019,2019
s7607,2020,2020
s7608,2017,2017
s7609,2019,2019
s7610,2019,1967
s7611,2017,2011
s7612,2020,2017
s7613,2020,2020
s7614,2019,2016
s7615,2017,2016
s7616,2019,2015
s7617,2017,1943
s7618,2017,2015
s7619,2017,2013
s7620,2019,2008
s7621,2019,2019
s7622,2017,2016
s7623,2018,2018
s7624,2020,1999
s7625,2020,2018
s7626,2020,2018
s7627,2017,2017
s7628,2020,2019
s7629,2020,1971
s7630,2017,2017
s7631,2020,2020
s7632,2020,2018
s7633,2019,2019
s7634,2018,2017
s7635,2018,2016
s7636,2016,1981
s7637,2015,2015
s7638,2017,2014
s7639,2019,2010
s7640,2020,2015
s7641,2020,2019
s7642,2018,2014
s7643,2019,2019
s7644,2020,2020
s7645,2021,2021
s7646,2016,2015
s7647,2018,2017
s7648,2017,2011
s7649,2019,2016
s7650,2019,2017
s7651,2020,2020
s7652,2018,2018
s7653,2019,2016
s7654,2016,2010
s7655,2020,2019
s7656,2020,2019
s7657,2020,2014
s7658,2020,2017
s7659,2019,2019
s7660,2018,2017
s7661,2020,2020
s7662,2020,2020
s7663,2020,2020
s7664,2020,2020
s7665,2017,2014
s7666,2020,2020
s7667,2017,2017
s7668,2019,2006
s7669,2017,2009
s7670,2019,2017
s7671,2020,2020
s7672,2019,2015
s7673,2017,2017
s7674,2019,2013
s7675,2020,2018
s7676,2017,2015
s7677,2017,2016
s7678,2019,2019
s7679,2020,2009
s7680,2017,1943
s7681,2014,2014
s7682,2020,1994
s7683,2019,2018
s7684,2020,2011
s7685,2016,2015
s7686,2016,2016
s7687,2020,2016
s7688,2017,2017
s7689,2019,2002
s7690,2019,2005
s7691,2017,2001
s7692,2018,2008
s7693,2020,2020
s7694,2018,2001
s7695,2017,1994
s7696,2017,2011
s7697,2017,2013
s7698,2018,2006
s7699,2019,2019
s7700,2019,2019
s7701,2019,2018
s7702,2020,2020
s7703,2018,2014
s7704,2018,2018
s7705,2015,2014
s7706,2020,2008
s7707,2018,2010
s7708,2018,2012
s7709,2018,2015
s7710,2017,2014
s7711,2020,2020
s7712,2018,2018
s7713,2016,2015
s7714,2016,2016
s7715,2016,2016
s7716,2018,2016
s7717,2018,2015
s7718,2018,2016
s7719,2018,2018
s7720,2018,2018
s7721,2020,2020
s7722,2019,2019
s7723,2020,2020
s7724,2017,2017
s7725,2017,2017
s7726,2020,2020
s7727,2016,2015
s7728,2019,2009
s7729,2019,2008
s7730,2017,2017
s7731,2019,2019
s7732,2019,2016
s7733,2020,2015
s7734,2016,2008
s7735,2020,2020
s7736,2017,2017
s7737,2019,2011
s7738,2016,1973
s7739,2020,2020
s7740,2020,2019
s7741,2016,2014
s7742,2020,2020
s7743,2019,2018
s7744,2017,2012
s7745,2020,2020
s7746,2019,2005
s7747,2020,2019
s7748,2018,2016
s7749,2020,2009
s7750,2020,2005
s7751,2018,2015
s7752,2019,2018
s7753,2019,2019
s7754,2017,2016
s7755,2018,2004
s7756,2019,2018
s7757,2019,2018
s7758,2019,2006
s7759,2018,2008
s7760,2018,2016
s7761,2020,2005
s7762,2017,2014
s7763,2019,2014
s7764,2018,2009
s7765,2019,2018
s7766,2019,2018
s7767,2017,2016
s7768,2016,2012
s7769,2018,2016
s7770,2019,2011
s7771,2016,2015
s7772,2018,2018
s7773,2017,2016
s7774,2019,2016
s7775,2019,2007
s7776,2020,2018
s7777,2018,2011
s7778,2019,2018
s7779,2019,2009
s7780,2019,2019
s7781,2018,2018
s7782,2020,2006
s7783,2020,2005
s7784,2019,2015
s7785,2020,2019
s7786,2020,2019
s7787,2020,2019
